depth,station,sig_type,insitu,GLDAS,residual
3,26,seasontrans_sdate_wet2dry_p,6-Sep-08,1-Sep-08,-5
3,26,seasontrans_sdate_wet2dry_p,21-Sep-09,NaT,NaN
3,26,seasontrans_sdate_wet2dry_l,24-Jul-06,19-Jul-06,-5
3,26,seasontrans_sdate_wet2dry_l,12-Aug-07,16-Aug-07,4
3,26,seasontrans_sdate_wet2dry_l,10-Sep-08,29-Aug-08,-12
3,26,seasontrans_sdate_wet2dry_l,23-Jul-09,NaT,NaN
3,26,seasontrans_edate_wet2dry_p,4-Oct-06,27-Sep-06,-7
3,26,seasontrans_edate_wet2dry_p,10-Oct-07,15-Sep-07,-25
3,26,seasontrans_edate_wet2dry_p,15-Oct-08,19-Oct-08,4
3,26,seasontrans_edate_wet2dry_p,12-Nov-09,NaT,NaN
3,26,seasontrans_edate_wet2dry_l,8-Oct-06,30-Sep-06,-8
3,26,seasontrans_edate_wet2dry_l,11-Oct-07,18-Sep-07,-23
3,26,seasontrans_edate_wet2dry_l,16-Oct-08,25-Oct-08,9
3,26,seasontrans_edate_wet2dry_l,15-Feb-10,NaT,NaN
3,26,seasontrans_sdate_dry2wet_p,NaT,NaT,NaN
3,26,seasontrans_sdate_dry2wet_p,19-Nov-06,6-Dec-06,17
3,26,seasontrans_sdate_dry2wet_p,21-Feb-08,30-Mar-08,38
