depth,station,insitu,GLDAS,residual,WY
5.08,79,67.770303,114.121108,46.350805,2012
5.08,79,75.852478,76.87906,1.02658199999999,2013
5.08,79,128.298474,5.010209,-123.288265,2014
5.08,79,56.827435,70.684449,13.857014,2015
5.08,80,-308.63757,-46.963419,261.674151,2009
5.08,80,-295.256222,-255.781852,39.47437,2010
5.08,80,-311.888988,-215.411892,96.477096,2011
5.08,80,-279.812566,-217.682803,62.129763,2012
5.08,80,-216,-225.370149,-9.370149,2013
5.08,80,-213,-199.209941,13.790059,2014
5.08,80,-258.924209,-131.154155,127.770054,2015
5.08,82,-343.663784,-245.744771,97.919013,2011
5.08,82,-271.273296,-289.635342,-18.362046,2012
5.08,82,-239.175013,-285.287111,-46.112098,2013
5.08,82,-238.000003,-225.15328,12.846723,2014
5.08,82,-260.622183,-236.21045,24.411733,2015
5.08,82,-346.145061,-217.887595,128.257466,2016
5.08,82,-220.812917,-309.675947,-88.86303,2017
5.08,82,-292.512742,-261.2479,31.264842,2018
5.08,82,-279.717061,-222.872406,56.844655,2020
5.08,83,131.501371,86.708462,-44.792909,2011
5.08,83,79.160228,87.612518,8.45228999999999,2012
5.08,83,50.819794,72.314476,21.494682,2014
5.08,83,39.879574,35.186868,-4.692706,2016
5.08,83,78.704215,75.495818,-3.20839700000001,2019
5.08,84,-288.328106,-334.090558,-45.762452,2016
5.08,84,-192.416035,-201.557312,-9.141277,2017
5.08,84,-251.358768,-286.305904,-34.947136,2018
5.08,84,-244.279322,-228.41673,15.862592,2019
5.08,85,152.999994,-265.53219,-418.532184,2009
5.08,85,159.649451,-250.107315,-409.756766,2010
5.08,85,155.000011,-208.323089,-363.3231,2011
5.08,85,75.40756,-223.000001,-298.407561,2012
5.08,85,81.36019,-245.352655,-326.712845,2013
5.08,85,50.680677,-222.595797,-273.276474,2014
5.08,85,25.628384,-289.178104,-314.806488,2016
5.08,85,253.350051,-253.928902,-507.278953,2018
5.08,85,152.877507,-131.037364,-283.914871,2019
5.08,86,-339.342512,-221.466192,117.87632,2017
5.08,86,-212.122505,-177.286088,34.836417,2020
5.08,87,39.533002,-263.21235,-302.745352,2011
5.08,87,56.318906,-235.947607,-292.266513,2013
5.08,87,142.573876,-238.580808,-381.154684,2014
5.08,87,68,-283.824949,-351.824949,2015
5.08,87,28.183303,-224.294013,-252.477316,2016
5.08,87,104.540279,-170.425769,-274.966048,2017
5.08,87,75.234167,-237.187434,-312.421601,2018
5.08,88,46.319656,-317.713858,-364.033514,2014
5.08,88,56.325732,-326.884445,-383.210177,2015
5.08,88,84.500614,-337.367348,-421.867962,2017
5.08,88,125.999986,-321.564996,-447.564982,2018
5.08,89,-313.502598,-210.23073,103.271868,2008
5.08,89,-317.350782,-221.93353,95.417252,2009
5.08,89,-250.272244,-241.315606,8.956638,2010
5.08,89,-319.351109,-217.602446,101.748663,2011
5.08,89,-173.355585,-257.351708,-83.996123,2012
5.08,89,-206.971189,-211.490811,-4.519622,2013
5.08,89,-312.237882,-197.752677,114.485205,2014
5.08,89,-287.656744,-127.118333,160.538411,2015
5.08,89,-330.602773,-232.290576,98.312197,2016
5.08,89,-324.001594,-218.017899,105.983695,2017
5.08,89,-307.850978,-244,63.850978,2018
5.08,89,-277.769156,-203.261156,74.508,2019
5.08,89,-238.632523,-262,-23.367477,2020
5.08,90,50.275622,111.462984,61.187362,2001
5.08,90,65.493475,51.605668,-13.887807,2002
5.08,90,69.698508,73.47644,3.77793199999999,2003
5.08,90,73.999992,52.436993,-21.562999,2005
5.08,90,85.203952,-120.251335,-205.455287,2006
5.08,90,26.684721,213.244288,186.559567,2007
5.08,90,67.190939,-15.350012,-82.540951,2008
5.08,90,65.75881,62.34661,-3.4122,2009
5.08,90,113.99952,-94.259173,-208.258693,2010
5.08,90,-86.29838,-90.449785,-4.15140500000001,2011
5.08,90,40.336413,34.398274,-5.938139,2012
5.08,90,133.298548,-77.435241,-210.733789,2013
5.08,90,49.653864,53.708575,4.054711,2016
5.08,90,47.363316,62.906007,15.542691,2017
5.08,90,85.678614,77.363941,-8.314673,2018
5.08,90,-78.165418,-82.335968,-4.17054999999999,2019
5.08,91,-68.804951,-139.488953,-70.684002,2006
5.08,91,19.788924,-138,-157.788924,2007
5.08,91,-10.531733,-11.584948,-1.053215,2012
10,1,78.964502,-249.365083,-328.329585,2002
10,1,49.491109,-246.74745,-296.238559,2004
10,1,38.609188,-273.186256,-311.795444,2005
10,1,64.382818,-219.129536,-283.512354,2008
10,1,106.362126,-279.54643,-385.908556,2009
10,1,79.560529,-242.321161,-321.88169,2010
10,1,146.201428,-211.460453,-357.661881,2011
10,1,129.298846,-221.055581,-350.354427,2012
10,1,98.407711,-253.998509,-352.40622,2013
10,1,130.99994,-271.631263,-402.631203,2014
10,1,63.051478,-230.000082,-293.05156,2015
10,1,49.144175,-294.98147,-344.125645,2016
10,1,95.882849,-226.825798,-322.708647,2017
10,1,86.158621,-239.43578,-325.594401,2018
10,1,168,-233,-401,2019
