depth,station,insitu,gldas,"error(days, gldas-insitu)",network,signature_type
5.0,15,,,,USCRN,Start of wetting
5.0,15,734810.366966958,734761.999998801,-48.3669681570027,USCRN,Start of wetting
5.0,15,735184.528982017,735145.32844631,-39.2005357069429,USCRN,Start of wetting
5.0,15,735544.849701584,735502.437808015,-42.41189356893301,USCRN,Start of wetting
5.0,15,735885.430878963,735866.642348808,-18.788530154968612,USCRN,Start of wetting
5.0,15,736231.523256941,736214.422079301,-17.101177640026435,USCRN,Start of wetting
5.0,15,736612.23915157,736600.920266019,-11.31888555106707,USCRN,Start of wetting
5.0,15,737003.798009123,736990.149067503,-13.64894161990378,USCRN,Start of wetting
5.0,17,,,,USCRN,Start of wetting
5.0,17,734267.00993869,734280.003618691,12.993680001003668,USCRN,Start of wetting
5.0,17,734681.458448945,734742.843658864,61.385209919069894,USCRN,Start of wetting
5.0,17,735097.74968967,735062.999999889,-34.74968978099059,USCRN,Start of wetting
5.0,17,735386.787819525,735358.01716126,-28.770658264984377,USCRN,Start of wetting
5.0,17,735808.493341879,735814.831024223,6.337682344019413,USCRN,Start of wetting
5.0,17,736177.999610239,736197.047132444,19.0475222049281,USCRN,Start of wetting
5.0,17,736511.084697211,736547.664013557,36.5793163459748,USCRN,Start of wetting
5.0,17,736843.234198761,736895.362625778,52.12842701689806,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,734423.174062275,734437.295179051,14.121116776019335,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,18,,,,USCRN,Start of wetting
5.0,20,,,,USCRN,Start of wetting
5.0,20,734868.61736825,734762.907123864,-105.71024438599125,USCRN,Start of wetting
5.0,20,,,,USCRN,Start of wetting
5.0,20,,,,USCRN,Start of wetting
5.0,20,735855.368991841,735868.377280763,13.008288922021165,USCRN,Start of wetting
5.0,20,736224.394591939,736243.626521868,19.23192992899567,USCRN,Start of wetting
5.0,20,,,,USCRN,Start of wetting
5.0,20,,,,USCRN,Start of wetting
5.0,21,,,,USCRN,Start of wetting
5.0,21,734739.999999771,734746.997579037,6.997579265967943,USCRN,Start of wetting
5.0,21,735116.268164497,735124.999806342,8.731641844962724,USCRN,Start of wetting
5.0,21,,,,USCRN,Start of wetting
5.0,21,735858.99999714,735824.687907654,-34.312089486047626,USCRN,Start of wetting
5.0,21,,,,USCRN,Start of wetting
5.0,21,,,,USCRN,Start of wetting
5.0,21,736957.275742455,737060.857247239,103.58150478394236,USCRN,Start of wetting
5.0,22,,,,USCRN,Start of wetting
5.0,22,734149.999964342,734050.376492384,-99.62347195798066,USCRN,Start of wetting
5.0,22,734504.594431903,,,USCRN,Start of wetting
5.0,22,734771.147084696,734830.337429507,59.19034481106792,USCRN,Start of wetting
5.0,22,,,,USCRN,Start of wetting
5.0,22,,,,USCRN,Start of wetting
5.0,22,735947.832053073,735932.000191012,-15.831862060935237,USCRN,Start of wetting
5.0,22,736246.538752217,736244.999999981,-1.5387522359378636,USCRN,Start of wetting
5.0,22,736697.66395076,736671.38564873,-26.278302030055784,USCRN,Start of wetting
5.0,22,,,,USCRN,Start of wetting
5.0,23,,,,USCRN,Start of wetting
5.0,23,734124.312432109,,,USCRN,Start of wetting
5.0,23,734395.06658169,734374.168271924,-20.898309765965678,USCRN,Start of wetting
5.0,23,734846.72014702,734744.001357856,-102.71878916397691,USCRN,Start of wetting
5.0,23,,,,USCRN,Start of wetting
5.0,23,,,,USCRN,Start of wetting
5.0,23,735885.552268633,735853.094935862,-32.45733277103864,USCRN,Start of wetting
5.0,23,736244.671769917,736245.382213598,0.710443680989556,USCRN,Start of wetting
5.0,23,,,,USCRN,Start of wetting
5.0,23,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,734575.723815704,734467.616829063,-108.10698664095253,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,27,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,734565.776222347,734466.68017283,-99.09604951704387,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,28,,,,USCRN,Start of wetting
5.0,1,,,,USCRN,End of drying
5.0,1,734975.365341073,735037.377967473,62.01262639998458,USCRN,End of drying
5.0,1,735384.422718043,735401.999995455,17.57727741205599,USCRN,End of drying
5.0,1,735745.826060216,735768.809794975,22.98373475903645,USCRN,End of drying
5.0,1,736177.913702452,736060.990802849,-116.92289960302878,USCRN,End of drying
5.0,1,736509.92432046,736512.731471899,2.807151439017616,USCRN,End of drying
5.0,1,736860.497307865,736863.715889843,3.218581977998838,USCRN,End of drying
5.0,1,737260.49878031,737261.845055256,1.3462749460013583,USCRN,End of drying
5.0,2,,,,USCRN,End of drying
5.0,2,735029.335956708,,,USCRN,End of drying
5.0,2,735399.871847057,735360.679732948,-39.192114109057,USCRN,End of drying
5.0,2,,,,USCRN,End of drying
5.0,2,,,,USCRN,End of drying
5.0,2,,,,USCRN,End of drying
5.0,2,736839.005364119,736832.085306947,-6.920057171955705,USCRN,End of drying
5.0,2,737260.824076224,737250.980572159,-9.84350406494923,USCRN,End of drying
5.0,3,,,,USCRN,End of drying
5.0,3,735087.125083807,735061.550456151,-25.57462765602395,USCRN,End of drying
5.0,3,,,,USCRN,End of drying
5.0,3,735806.749072807,735768.799535201,-37.94953760597855,USCRN,End of drying
5.0,3,736193.364585518,736166.517428077,-26.847157441079617,USCRN,End of drying
5.0,3,736509.374635774,736508.528988937,-0.8456468369113281,USCRN,End of drying
5.0,3,736854.604896364,736885.599742416,30.994846051908098,USCRN,End of drying
5.0,3,737283.253170274,737275.826634742,-7.426535531994887,USCRN,End of drying
5.0,4,,,,USCRN,End of drying
5.0,4,735053.638523529,735007.425134957,-46.213388572097756,USCRN,End of drying
5.0,4,735419.766520131,735369.899884716,-49.866635415004566,USCRN,End of drying
5.0,4,735760.716268078,735706.822799602,-53.89346847590059,USCRN,End of drying
5.0,4,736155.738592234,736042.751546865,-112.98704536899459,USCRN,End of drying
5.0,4,736480.309619081,736475.39546826,-4.914150820928626,USCRN,End of drying
5.0,4,736860.353931522,736858.968975772,-1.3849557499634102,USCRN,End of drying
5.0,4,737230.924451419,737235.14771903,4.223267610999756,USCRN,End of drying
5.0,5,,,,USCRN,End of drying
5.0,5,734999.274112752,734999.731999937,0.4578871849225834,USCRN,End of drying
5.0,5,735358.85999625,735361.763638569,2.903642319026403,USCRN,End of drying
5.0,5,735717.450740646,735733.248398236,15.797657590010203,USCRN,End of drying
5.0,5,736172.966707799,,,USCRN,End of drying
5.0,5,736550.548635424,,,USCRN,End of drying
5.0,5,,,,USCRN,End of drying
5.0,5,737215.257348244,737231.274584287,16.017236043000594,USCRN,End of drying
5.0,7,734297.225299224,734314.549528488,17.324229263933375,USCRN,End of drying
5.0,7,734686.887503255,734659.239982097,-27.647521158098243,USCRN,End of drying
5.0,7,735029.835479695,735045.028902862,15.193423166987486,USCRN,End of drying
5.0,7,735394.938937506,735387.388259221,-7.550678285071626,USCRN,End of drying
5.0,7,735744.316057682,735755.707821686,11.391764004016295,USCRN,End of drying
5.0,7,736068.33316575,736130.000405451,61.66723970102612,USCRN,End of drying
5.0,7,736494.417046657,736507.652158716,13.235112059046514,USCRN,End of drying
5.0,7,736876.546318982,736855.876941396,-20.669377585989423,USCRN,End of drying
5.0,7,737192.168245333,737263.390596409,71.22235107596498,USCRN,End of drying
5.0,11,,,,USCRN,End of drying
5.0,11,735112.725928683,735091.496654461,-21.22927422192879,USCRN,End of drying
5.0,11,735332.345216751,735424.622163478,92.27694672707003,USCRN,End of drying
5.0,11,735760.050479279,735789.71608376,29.665604481007904,USCRN,End of drying
5.0,11,736093.814688511,736147.991989217,54.177300706040114,USCRN,End of drying
5.0,11,736453.648363203,736514.794150797,61.14578759390861,USCRN,End of drying
5.0,11,736905.354732094,736903.610258708,-1.7444733859738335,USCRN,End of drying
5.0,11,737267.386891146,737288.223449462,20.836558316019364,USCRN,End of drying
5.0,14,,,,USCRN,End of drying
5.0,14,735095.765337392,735120.804561713,25.03922432102263,USCRN,End of drying
5.0,14,735500.034667349,,,USCRN,End of drying
5.0,14,735758.471905232,735759.985475904,1.5135706719011068,USCRN,End of drying
5.0,14,736146.479420625,,,USCRN,End of drying
5.0,14,736562.852637578,736440.688519894,-122.16411768400576,USCRN,End of drying
5.0,14,736895.440059661,736900.185197971,4.745138309895992,USCRN,End of drying
5.0,14,737237.999999999,737218.134835665,-19.865164333954453,USCRN,End of drying
5.0,15,,,,USCRN,End of drying
5.0,15,734997.300149155,735030.572168667,33.27201951202005,USCRN,End of drying
5.0,15,735300.291543248,735397.192983728,96.90144048002549,USCRN,End of drying
5.0,15,735726.338005156,735760.295394903,33.957389747025445,USCRN,End of drying
5.0,15,736044.509181547,736137.3542077,92.84502615302335,USCRN,End of drying
5.0,15,736498.891887873,736494.379641568,-4.512246304890141,USCRN,End of drying
5.0,15,736839.320026377,736844.7627375,5.442711123032495,USCRN,End of drying
5.0,15,737241.550516647,737200.673102384,-40.87741426308639,USCRN,End of drying
5.0,17,,,,USCRN,End of drying
5.0,17,734651.333037683,734592.294694421,-59.03834326204378,USCRN,End of drying
5.0,17,734997.533423417,734919.095899987,-78.4375234299805,USCRN,End of drying
5.0,17,735307.798366748,735383.473330349,75.67496360093355,USCRN,End of drying
5.0,17,735672.38434577,735619.642203664,-52.74214210594073,USCRN,End of drying
5.0,17,736160.758696449,,,USCRN,End of drying
5.0,17,736400.938615278,736408.242712429,7.304097151034512,USCRN,End of drying
5.0,17,736819.999458184,736822.704783877,2.70532569300849,USCRN,End of drying
5.0,17,737158.808705359,737144.70510904,-14.103596318978816,USCRN,End of drying
5.0,18,734466.305176503,,,USCRN,End of drying
5.0,18,734676.626473294,734679.240400427,2.6139271330321208,USCRN,End of drying
5.0,18,734982.132721435,734994.999484104,12.866762668942101,USCRN,End of drying
5.0,18,735360.487728347,,,USCRN,End of drying
5.0,18,735739.786646846,735739.48110021,-0.3055466359946877,USCRN,End of drying
5.0,18,736159.995836375,736109.979896724,-50.015939651057124,USCRN,End of drying
5.0,18,736474.224790773,,,USCRN,End of drying
5.0,18,,,,USCRN,End of drying
5.0,18,737184.180540707,737179.293014866,-4.887525841011666,USCRN,End of drying
5.0,20,,,,USCRN,End of drying
5.0,20,735063.210371729,735063.400102503,0.18973077402915806,USCRN,End of drying
5.0,20,,735349.382139464,,USCRN,End of drying
5.0,20,,,,USCRN,End of drying
5.0,20,736136.824157932,736143.995326507,7.171168575063348,USCRN,End of drying
5.0,20,736493.52106006,736520.997053682,27.475993621977977,USCRN,End of drying
5.0,20,,,,USCRN,End of drying
5.0,20,,,,USCRN,End of drying
5.0,21,,,,USCRN,End of drying
5.0,21,734967.263147403,735124.000019534,156.73687213100493,USCRN,End of drying
5.0,21,735460.435261556,735464.926558012,4.491296456078999,USCRN,End of drying
5.0,21,735696.627167132,735777.718311606,81.09114447399043,USCRN,End of drying
5.0,21,736187.817717579,736191.481509447,3.6637918680207804,USCRN,End of drying
5.0,21,,,,USCRN,End of drying
5.0,21,736866.272680182,736967.364111161,101.09143097896595,USCRN,End of drying
5.0,21,737257.597966868,737330.99841609,73.40044922207016,USCRN,End of drying
5.0,22,,,,USCRN,End of drying
5.0,22,734414.552484525,734439.00181176,24.44932723499369,USCRN,End of drying
5.0,22,734647.125248569,,,USCRN,End of drying
5.0,22,734996.362858044,735088.339473809,91.9766157650156,USCRN,End of drying
5.0,22,735442.744160836,735395.966485671,-46.77767516497988,USCRN,End of drying
5.0,22,,,,USCRN,End of drying
5.0,22,736202.39776142,736240.000240893,37.602479472989216,USCRN,End of drying
5.0,22,736517.68141637,736626.746634897,109.06521852698643,USCRN,End of drying
5.0,22,736899.249379664,736948.657209276,49.407829612027854,USCRN,End of drying
5.0,22,737398.500100596,,,USCRN,End of drying
5.0,23,,,,USCRN,End of drying
5.0,23,734343.721345694,734330.998533902,-12.722811792045832,USCRN,End of drying
5.0,23,734706.367583964,734704.543818522,-1.8237654420081526,USCRN,End of drying
5.0,23,735091.923242181,735099.301492989,7.378250807989389,USCRN,End of drying
5.0,23,735323.309652875,735387.9998894,64.69023652502801,USCRN,End of drying
5.0,23,735755.498400453,735765.415450164,9.917049710988067,USCRN,End of drying
5.0,23,736189.456944623,736154.446233471,-35.01071115199011,USCRN,End of drying
5.0,23,736543.42321152,736503.659413741,-39.76379777898546,USCRN,End of drying
5.0,23,736858.082699603,736861.981166907,3.898467303952202,USCRN,End of drying
5.0,23,737263.782366915,737288.719787561,24.937420645961538,USCRN,End of drying
5.0,27,734489.332945794,,,USCRN,End of drying
5.0,27,734735.478797588,734725.725893827,-9.752903760992922,USCRN,End of drying
5.0,27,735092.366063296,735123.976120081,31.61005678505171,USCRN,End of drying
5.0,27,735430.392539498,735416.577006629,-13.815532869077288,USCRN,End of drying
5.0,27,735746.586311168,735807.120421168,60.534110000007786,USCRN,End of drying
5.0,27,736072.621522022,736052.550221066,-20.07130095595494,USCRN,End of drying
5.0,27,736539.01694336,736403.474638988,-135.54230437194929,USCRN,End of drying
5.0,27,736837.760639188,736837.613982419,-0.14665676897857338,USCRN,End of drying
5.0,27,737201.485180513,737205.624934021,4.1397535080323,USCRN,End of drying
5.0,28,734490.289054817,,,USCRN,End of drying
5.0,28,734710.203825052,734722.699846038,12.496020986000076,USCRN,End of drying
5.0,28,735112.2402268,735123.967827798,11.727600998012349,USCRN,End of drying
5.0,28,735538.800928499,735416.999999749,-121.80092874995898,USCRN,End of drying
5.0,28,735843.932704708,735812.44122565,-31.491479057935067,USCRN,End of drying
5.0,28,736068.8646189,736054.589677289,-14.274941610987298,USCRN,End of drying
5.0,28,736623.521096175,736410.242912402,-213.27818377292715,USCRN,End of drying
5.0,28,736840.357758772,736842.551792998,2.194034226005897,USCRN,End of drying
5.0,28,737259.671528122,737210.595221457,-49.07630666508339,USCRN,End of drying
5.0,1,,,,USCRN,End of wetting
5.0,1,734928.999985329,734899.20945887,-29.790526458993554,USCRN,End of wetting
5.0,1,735257.367924837,735293.582689775,36.214764937991276,USCRN,End of wetting
5.0,1,735579.338302416,735595.505488349,16.16718593297992,USCRN,End of wetting
5.0,1,736031.002618526,735882.543825483,-148.45879304304253,USCRN,End of wetting
5.0,1,736336.170833926,736353.039368436,16.868534510023892,USCRN,End of wetting
5.0,1,736702.783917507,736706.261579392,3.4776618849718943,USCRN,End of wetting
5.0,1,737104.184321441,736897.768362389,-206.41595905204304,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,2,,,,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,3,735925.388994979,735933.187582843,7.798587864032015,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,3,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,4,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,,,,USCRN,End of wetting
5.0,5,736958.999999847,737101.267276894,142.26727704692166,USCRN,End of wetting
5.0,7,,,,USCRN,End of wetting
5.0,7,734444.180469153,734505.0,60.81953084701672,USCRN,End of wetting
5.0,7,734820.354057829,734832.131349381,11.77729155193083,USCRN,End of wetting
5.0,7,735223.878907356,735236.275856153,12.396948797046207,USCRN,End of wetting
5.0,7,735563.384402321,735553.863629002,-9.52077331894543,USCRN,End of wetting
5.0,7,735943.759271834,735954.27752619,10.518254355993122,USCRN,End of wetting
5.0,7,736325.997908823,736332.999999983,7.002091160044074,USCRN,End of wetting
5.0,7,736690.737890288,736714.803783637,24.06589334900491,USCRN,End of wetting
5.0,7,737154.86252741,737129.026341998,-25.836185412015766,USCRN,End of wetting
5.0,11,,,,USCRN,End of wetting
5.0,11,734889.413183899,734894.053966958,4.64078305894509,USCRN,End of wetting
5.0,11,735235.585561523,735240.018090638,4.432529115001671,USCRN,End of wetting
5.0,11,735649.648056399,735606.319972037,-43.32808436197229,USCRN,End of wetting
5.0,11,735936.679270039,735943.257149381,6.577879342017695,USCRN,End of wetting
5.0,11,736310.000001199,736309.333999695,-0.6660015039378777,USCRN,End of wetting
5.0,11,736707.219069966,736690.798110765,-16.42095920094289,USCRN,End of wetting
5.0,11,737073.999999943,737055.616695972,-18.383303970913403,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,14,734952.284818432,734927.923794593,-24.361023838981055,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,14,,,,USCRN,End of wetting
5.0,15,,,,USCRN,End of wetting
5.0,15,734818.892613262,734898.000001855,79.10738859290723,USCRN,End of wetting
5.0,15,735211.180693279,735220.366801733,9.186108454014175,USCRN,End of wetting
5.0,15,735569.059841204,735652.364422424,83.30458122002892,USCRN,End of wetting
5.0,15,735931.646716718,735951.369545709,19.722828991012648,USCRN,End of wetting
5.0,15,736345.343585856,736328.349330801,-16.99425505497493,USCRN,End of wetting
5.0,15,736736.505215721,736705.797416993,-30.70779872802086,USCRN,End of wetting
5.0,15,737083.000015048,737074.701605334,-8.29840971401427,USCRN,End of wetting
5.0,17,,,,USCRN,End of wetting
5.0,17,734310.786957442,734303.138350528,-7.648606913979165,USCRN,End of wetting
5.0,17,734690.527657383,734778.301055358,87.77339797501918,USCRN,End of wetting
5.0,17,735108.968819064,735073.129086286,-35.83973277802579,USCRN,End of wetting
5.0,17,735536.635045123,735452.000000001,-84.63504512200598,USCRN,End of wetting
5.0,17,735832.333621622,735826.106958706,-6.226662915898487,USCRN,End of wetting
5.0,17,736258.741230996,736324.350386665,65.60915566899348,USCRN,End of wetting
5.0,17,736660.999096661,736561.43186188,-99.56723478098866,USCRN,End of wetting
5.0,17,736871.884657945,736910.066640369,38.18198242399376,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,734440.764707166,734499.545516331,58.780809164978564,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,18,,,,USCRN,End of wetting
5.0,20,,,,USCRN,End of wetting
5.0,20,734882.315932893,734890.999999801,8.684066908084787,USCRN,End of wetting
5.0,20,,,,USCRN,End of wetting
5.0,20,,,,USCRN,End of wetting
5.0,20,735948.019307935,735967.999959628,19.98065169295296,USCRN,End of wetting
5.0,20,736316.409801823,736323.857724544,7.447922721039504,USCRN,End of wetting
5.0,20,,,,USCRN,End of wetting
5.0,20,,,,USCRN,End of wetting
5.0,21,,,,USCRN,End of wetting
5.0,21,734811.237693251,734802.999999804,-8.2376934470376,USCRN,End of wetting
5.0,21,735140.013600389,735152.713396028,12.699795639025979,USCRN,End of wetting
5.0,21,,,,USCRN,End of wetting
5.0,21,735993.000000094,735840.648022044,-152.35197804996278,USCRN,End of wetting
5.0,21,,,,USCRN,End of wetting
5.0,21,,,,USCRN,End of wetting
5.0,21,736973.737415566,737096.643959908,122.90654434205499,USCRN,End of wetting
5.0,22,,,,USCRN,End of wetting
5.0,22,734266.616374949,734141.876326557,-124.74004839197733,USCRN,End of wetting
5.0,22,734566.823440582,,,USCRN,End of wetting
5.0,22,734797.806778218,734845.45493725,47.64815903198905,USCRN,End of wetting
5.0,22,,,,USCRN,End of wetting
5.0,22,,,,USCRN,End of wetting
5.0,22,735990.782601007,735944.663381177,-46.11921983002685,USCRN,End of wetting
5.0,22,736271.455254888,736268.498591641,-2.956663247081451,USCRN,End of wetting
5.0,22,736713.682759698,736703.090827763,-10.591931935050525,USCRN,End of wetting
5.0,22,,,,USCRN,End of wetting
5.0,23,,,,USCRN,End of wetting
5.0,23,734172.758617806,,,USCRN,End of wetting
5.0,23,734543.645633506,734490.000044639,-53.64558886701707,USCRN,End of wetting
5.0,23,734954.396451598,734875.644341905,-78.75210969301406,USCRN,End of wetting
5.0,23,,,,USCRN,End of wetting
5.0,23,,,,USCRN,End of wetting
5.0,23,735927.278880801,735930.320093909,3.0412131079938263,USCRN,End of wetting
5.0,23,736344.562565253,736324.494131444,-20.068433808977716,USCRN,End of wetting
5.0,23,,,,USCRN,End of wetting
5.0,23,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,734612.914526706,734550.115418166,-62.79910853994079,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,27,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,734592.939289525,734548.99975967,-43.93952985503711,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
5.0,28,,,,USCRN,End of wetting
