depth,station,sig_type,insitu,GLDAS,residual
5,4,seasontrans_sdate_dry2wet_p,25-Aug-2011,13-Sep-2011,19
5,4,seasontrans_sdate_dry2wet_p,08-Sep-2012,19-Nov-2012,72
5,4,seasontrans_sdate_dry2wet_p,09-Oct-2013,01-Nov-2013,23
5,4,seasontrans_sdate_dry2wet_p,29-Sep-2014,08-Sep-2014,-21
5,4,seasontrans_sdate_dry2wet_p,28-Sep-2015,02-Oct-2015,4
5,4,seasontrans_sdate_dry2wet_p,07-Aug-2016,03-Aug-2016,-4
5,4,seasontrans_sdate_dry2wet_p,04-Oct-2017,02-Oct-2017,-2
5,4,seasontrans_sdate_dry2wet_l,NaT,NaT,NaN
5,4,seasontrans_sdate_dry2wet_l,NaT,08-Sep-2011,NaN
5,4,seasontrans_sdate_dry2wet_l,NaT,10-Nov-2012,NaN
5,4,seasontrans_sdate_dry2wet_l,NaT,NaT,NaN
5,4,seasontrans_sdate_dry2wet_l,18-Aug-2014,15-Jul-2014,-34
5,4,seasontrans_sdate_dry2wet_l,29-Aug-2015,30-Sep-2015,32
5,4,seasontrans_sdate_dry2wet_l,NaT,04-Aug-2016,NaN
5,4,seasontrans_sdate_dry2wet_l,NaT,15-Aug-2017,NaN
5,4,seasontrans_edate_dry2wet_p,NaT,NaT,NaN
5,4,seasontrans_edate_dry2wet_p,14-Feb-2012,12-Oct-2011,-125
5,4,seasontrans_edate_dry2wet_p,10-Feb-2013,14-Feb-2013,4
5,4,seasontrans_edate_dry2wet_p,02-Mar-2014,07-Mar-2014,5
5,4,seasontrans_edate_dry2wet_p,06-Dec-2014,15-Sep-2014,-82
5,4,seasontrans_edate_dry2wet_p,30-Jan-2016,02-Nov-2015,-89
5,4,seasontrans_edate_dry2wet_p,01-Mar-2017,05-Feb-2017,-24
5,4,seasontrans_edate_dry2wet_p,23-Feb-2018,13-Jan-2018,-41
5,4,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
5,4,seasontrans_edate_dry2wet_l,NaT,18-Oct-2011,NaN
5,4,seasontrans_edate_dry2wet_l,NaT,25-Feb-2013,NaN
5,4,seasontrans_edate_dry2wet_l,NaT,NaT,NaN
5,4,seasontrans_edate_dry2wet_l,17-Dec-2014,09-Feb-2015,54
5,4,seasontrans_edate_dry2wet_l,22-Feb-2016,07-Nov-2015,-107
5,4,seasontrans_edate_dry2wet_l,NaT,26-Mar-2017,NaN
5,4,seasontrans_edate_dry2wet_l,NaT,26-Feb-2018,NaN
5,5,seasontrans_sdate_wet2dry_p,NaT,06-Jul-2011,NaN
5,5,seasontrans_sdate_wet2dry_p,01-Mar-2012,08-Mar-2012,7
