depth,station,sig_type,insitu,GLDAS,residual
3,27,seasontrans_duration_dry2wet_l,NaN,1,NaN
3,28,seasontrans_duration_wet2dry_p,NaN,17.388806,NaN
3,28,seasontrans_duration_wet2dry_p,34.309481,41.713095,7.403614
3,28,seasontrans_duration_wet2dry_p,5.470465,NaN,NaN
3,28,seasontrans_duration_wet2dry_p,21.52082,31.105776,9.584956
3,28,seasontrans_duration_wet2dry_p,189.396712,NaN,NaN
3,28,seasontrans_duration_wet2dry_p,23.407829,26.303232,2.895403
3,28,seasontrans_duration_wet2dry_p,60.131742,35.387967,-24.743775
3,28,seasontrans_duration_wet2dry_p,28.074961,7.733968,-20.340993
3,28,seasontrans_duration_wet2dry_p,42.764367,19.805494,-22.958873
3,28,seasontrans_duration_wet2dry_p,NaN,NaN,NaN
3,28,seasontrans_duration_wet2dry_l,NaN,16,NaN
3,28,seasontrans_duration_wet2dry_l,33,40,7
3,28,seasontrans_duration_wet2dry_l,4,NaN,NaN
3,28,seasontrans_duration_wet2dry_l,151,40,-111
3,28,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,28,seasontrans_duration_wet2dry_l,87,9,-78
3,28,seasontrans_duration_wet2dry_l,175,37,-138
3,28,seasontrans_duration_wet2dry_l,18,10,-8
3,28,seasontrans_duration_wet2dry_l,53,19,-34
3,28,seasontrans_duration_wet2dry_l,NaN,NaN,NaN
3,28,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,28,seasontrans_duration_dry2wet_p,182.941579,119.999474,-62.942105
3,28,seasontrans_duration_dry2wet_p,214.266023,NaN,NaN
3,28,seasontrans_duration_dry2wet_p,114.745018,83.313768,-31.43125
3,28,seasontrans_duration_dry2wet_p,83.614831,NaN,NaN
3,28,seasontrans_duration_dry2wet_p,NaN,NaN,NaN
3,28,seasontrans_duration_dry2wet_p,12.094194,12.318292,0.224098
3,28,seasontrans_duration_dry2wet_p,173.479406,9.161136,-164.31827
3,28,seasontrans_duration_dry2wet_p,54.376724,13.666779,-40.709945
3,28,seasontrans_duration_dry2wet_p,7.56537,NaN,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,170,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,118,NaN
3,28,seasontrans_duration_dry2wet_l,64,NaN,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,2,NaN
3,28,seasontrans_duration_dry2wet_l,NaN,NaN,NaN
